9649127984|964912798400000|99999|CHESTNUT|ST|03|28801
9649150241|964915024100000|99999|BROADWAY|ST|03|28803
9649144359|964914435900000|99999|BROADWAY|ST|03|27611
9649128237|964912823700000|00080|CUMBERLAND|AVE|03|28802
9649139033|964913903300000|00176|FLINT|ST|03|28801
9649135879|964913587900000|99999|OCALA|ST|03|28801
9649135717|964913571700000|00045|OCALA|ST|03|28801
9649128919|964912891900000|00083|CHESTNUT|ST|03|28801
9649141897|964914189700000|99999|BROADWAY|ST|03|28802
9649128072|964912807200000|00031|BEARDEN|AVE|03|28802
9649128138|964912813800000|00036|BEARDEN|AVE|03|28801
9649138104|964913810400000|00188|FLINT|ST|03|28801
9649136862|964913686200000|00035|OCALA|ST|03|28801
9649138959|964913895900000|99999|BROADWAY|ST|03|28802
9649140765|964914076500000|00029|CAUBLE|ST|03|28801
9649138052|964913805200000|00079|CHESTNUT|ST|03|28805
9649143483|964914348300000|99999|BROADWAY|ST|03|28804
9649129992|964912999200000|00166|FLINT|ST|03|28801
9649130379|964913037900000|00188|CUMBERLAND|AVE|03|30075
9649138910|964913891000000|99999|OCALA|ST|03|28802
9649135105|964913510500000|00153|CUMBERLAND|AVE|03|28806
9649150176|964915017600000|99999|BROADWAY|ST|03|33019
9649139847|964913984700000|99999|OCALA|ST|03|28801
9649136898|964913689800000|00031|OCALA|ST|03|28801
9649137205|964913720500000|00070|MAGNOLIA|AVE|03|28801
9649149207|964914920700000|00364|BROADWAY|ST|02|28215
9649136016|964913601600000|00141|CUMBERLAND|AVE|03|28766
9649131311|964913131100000|00182|CUMBERLAND|AVE|03|30075
9649143514|964914351400000|00425|BROADWAY|ST|03|28804
9649133611|964913361100000|00191|CUMBERLAND|AVE|03|28801
9649146500|964914650000000|99999|BROADWAY|ST|02|28215
9649147553|964914755300000|99999|BROADWAY|ST|02|28215
9649143328|964914332800000|00032|CAUBLE|ST|03|28802
9649147057|964914705700000|99999|BROADWAY|ST|03|28802
9649146213|964914621300000|99999|BROADWAY|ST|03|28802
9649137360|964913736000000|00200|FLINT|ST|03|28801
9649220010|964922001000000|00056|CUMBERLAND|AVE|03|28801
9649127327|964912732700000|00030|BLAKE|ST|03|28801
9649126620|964912662000000|00114|CUMBERLAND|AVE|03|28801
9649139991|964913999100000|00007|OCALA|ST|03|28802
9649137260|964913726000000|00194|FLINT|ST|03|28801
9649139931|964913993100000|99999|BROADWAY|ST|03|28802
9649132609|964913260900000|00201|CUMBERLAND|AVE|03|77840
9649132678|964913267800000|00197|CUMBERLAND|AVE|03|28801
9649036669|964903666900000|00032|SOCO|ST|03|28801
9649141078|964914107800000|00227|CUMBERLAND|AVE|03|28814
9649140200|964914020000000|00249|CUMBERLAND|AVE|03|28801
9649222155|964922215500000|00057|CUMBERLAND|AVE|03|30546
9649224291|964922429100000|00098|FLINT|ST|03|28801
9649223251|964922325100000|00116|FLINT|ST|03|28801
9649220406|964922040600000|00088|ELIZABETH|ST|03|70116
9649220485|964922048500000|00086|ELIZABETH|ST|03|28801
9649221205|964922120500000|00067|CUMBERLAND|AVE|03|28801
9649059252|964905925200000|00475|BROADWAY|ST|03|28802
9649125262|964912526200000|00018|BLAKE|ST|03|28801
9649133580|964913358000000|00177|CUMBERLAND|AVE|03|28801
9649135397|964913539700000|00073|MAGNOLIA|AVE|03|28801
9649137403|964913740300000|00063|MAGNOLIA|AVE|03|28801
9649136428|964913642800000|00222|FLINT|ST|03|28801
9649134308|964913430800000|00175|CUMBERLAND|AVE|03|28803
9649136339|964913633900000|00069|MAGNOLIA|AVE|03|28801
9649135405|964913540500000|00071|MAGNOLIA|AVE|03|98115
9649138099|964913809900000|00182|FLINT|ST|03|28801
9649039271|964903927100000|99999|CUMBERLAND|ALY|03|98115
9649220315|964922031500000|00079|CUMBERLAND|AVE|03|28801
9649210936|964921093600000|00052|CUMBERLAND|AVE|03|28792
9649221117|964922111700000|00063|CUMBERLAND|AVE|03|12570
9649220371|964922037100000|00073|CUMBERLAND|AVE|03|60647
9649136253|964913625300000|00072|MAGNOLIA|AVE|03|28779
9649138878|964913887800000|99999|OCALA|ST|03|28802
9649134381|964913438100000|00077|MAGNOLIA|AVE|03|32963
9649045008|964904500800000|00262|CUMBERLAND|AVE|03|28801
9649220759|964922075900000|00160|FLINT|ST|03|28801
9649047405|964904740500000|00034|CUMBERLAND|CIR|03|28801
9649120868|964912086800000|00179|MONTFORD|AVE|03|28801
9649046981|964904698100000|00062|CUMBERLAND|CIR|03|28801
9649047709|964904770900000|00052|CUMBERLAND|CIR|03|28801
9649121875|964912187500000|00173|CUMBERLAND|ALY|03|28801
9649036852|964903685200000|00046|SOCO|ST|03|28801
9649136471|964913647100000|00067|MAGNOLIA|AVE|03|28801
9649135567|964913556700000|00228|FLINT|ST|03|28801
9649135454|964913545400000|00071|MAGNOLIA|AVE|03|28801
9649039229|964903922900000|00016|CULLOWHEE|ST|03|28801
9649134784|964913478400000|00251|FLINT|ST|03|28801
9649135343|964913534300000|00075|MAGNOLIA|AVE|03|34684
9649135317|964913531700000|00075|MAGNOLIA|AVE|03|98115
9649220509|964922050900000|00087|ELIZABETH|ST|03|28801
9649046398|964904639800000|00026|CUMBERLAND|CIR|03|28801
9649221151|964922115100000|00059|CUMBERLAND|AVE|03|28801
9649045830|964904583000000|00098|CUMBERLAND|CIR|03|28801
9649223317|964922331700000|00120|FLINT|ST|03|90049
9649036716|964903671600000|00003|WANETA|ST|03|28804
9649036777|964903677700000|00042|SOCO|ST|03|28804
9649135591|964913559100000|99999|FLINT|ST|03|28801
9649045175|964904517500000|00258|CUMBERLAND|AVE|03|28801
9649045369|964904536900000|00265|CUMBERLAND|AVE|03|28801
9649055382|9649055382C0004|00023|CATAWBA|ST|03|33176
9649055382|9649055382C0001|00023|CATAWBA|ST|03|33176
9649055382|9649055382C0002|00023|CATAWBA|ST|03|27030
9649055382|9649055382C0003|00023|CATAWBA|ST|03|94612
