9649009717|964900971700000|99999|MICHAEL|ST|03|29602
9649007856|964900785600000|99999|MICHAEL|ST|03|29602
9649022799|964902279900000|99999|PEARSON|DR|03|28801
9649015511|964901551100000|00049|HOUSTON|ST|03|28801
9649008957|964900895700000|99999|JASON|ST|03|29602
9649001095|964900109500000|00021|GREENLEE|AVE|03|28801
9649017425|964901742500000|00031|ARBORVALE|RD|03|28801
9639949084|963994908400000|00300|MONTFORD|AVE|03|28801
9649011347|964901134700000|00075|HOUSTON|ST|03|28801
9649008810|964900881000000|99999|MICHAEL|ST|03|29602
9649026714|964902671400000|00043|PEARSON|DR|03|28801
9649010618|964901061800000|00121|COURTLAND|AVE|03|28801
9649007790|964900779000000|99999|BARFIELD|AVE|03|29602
9649014635|964901463500000|99999|HOUSTON|ST|03|99999
9649006784|964900678400000|99999|BARFIELD|AVE|03|29602
9649026328|964902632800000|00023|PEARSON|DR|03|28801
9649012481|964901248100000|00061|HOUSTON|ST|03|28801
9649017367|964901736700000|99999|WOODSIDE|PL|03|29602
9639918529|963991852900000|00133|COURTLAND|AVE|03|28753
9639938000|963993800000000|00037|GRAY|ST|03|28803
9649015628|964901562800000|00025|HOUSTON|ST|03|20016
9639937135|963993713500000|00052|GRAY|ST|03|28801
9639946011|963994601100000|00171|PEARSON|DR|03|28801
9639942542|963994254200000|00051|WATAUGA|ST|03|28803
9639938246|963993824600000|99999|BIRCH|ST|03|28801
9639944073|963994407300000|00185|PEARSON|DR|03|33140
9639938154|963993815400000|00038|GRAY|ST|03|28804
9639826325|963982632500000|00053|BIRCH|ST|03|28802
9639831977|963983197700000|00181|TACOMA|CIR|03|28801
9639832344|963983234400000|99999|WESTOVER|DR|03|07450
9639832368|963983236800000|00067|WESTOVER|DR|03|07450
9639830421|963983042100000|00099|WESTOVER|DR|03|28801
9639830249|963983024900000|00095|WESTOVER|DR|03|28801
9639842241|963984224100000|00202|TACOMA|CIR|03|28801
9639834682|963983468200000|00048|WESTOVER|DR|03|28801
9639844166|963984416600000|00046|TACOMA|ST|03|28801
9639833802|963983380200000|99999|WESTOVER|DR|03|28801
9639840192|963984019200000|00190|TACOMA|CIR|03|28801
9639841332|963984133200000|00074|TACOMA|CIR|03|29229
9639844365|963984436500000|00045|TACOMA|ST|03|28801
9639819300|963981930000000|00229|COURTLAND|PL|03|28801
9639836397|963983639700000|00056|ROSEWOOD|AVE|03|28801
9639838395|963983839500000|00046|ROSEWOOD|AVE|03|28801
9639830194|963983019400000|99999|WESTOVER|DR|03|28801
9639841147|963984114700000|00196|TACOMA|CIR|03|28801
9639841286|963984128600000|00064|TACOMA|CIR|03|28801
9639817500|963981750000000|00232|COURTLAND|PL|03|28802
9639833910|963983391000000|00031|WESTOVER|DR|03|28801
9639836526|963983652600000|00062|ROSEWOOD|AVE|03|28214
9639842482|963984248200000|00065|TACOMA|CIR|03|28801
9639842099|963984209900000|00199|TACOMA|CIR|03|28801
9639831950|963983195000000|99999|TACOMA|CIR|03|28801
9639747296|963974729600000|00103|TACOMA|CIR|03|28801
9639736965|963973696500000|00127|TACOMA|CIR|03|28804
9639842426|963984242600000|00071|TACOMA|CIR|03|28801
9639830672|963983067200000|00163|TACOMA|CIR|03|02481
9639831706|963983170600000|99999|TACOMA|CIR|03|28801
9639736751|963973675100000|00015|SYLVAN|AVE|03|28801
9639737901|963973790100000|00131|TACOMA|CIR|03|28801
9639748047|963974804700000|00116|TACOMA|CIR|03|22032
9639741524|963974152400000|99999|PEARSON|DR|03|28792
9639742111|963974211100000|00210|WESTOVER|DR|03|33701
9639734882|963973488200000|00199|WESTOVER|DR|03|28801
9639734640|963973464000000|99999|WESTOVER|DR|03|28802
9639739621|963973962100000|00157|TACOMA|CIR|03|28801
9639739552|963973955200000|99999|WESTOVER|DR|03|28801
9639734927|963973492700000|99999|WESTOVER|DR|03|28801
9639739186|963973918600000|00092|WESTOVER|DR|03|28801
9639736266|963973626600000|99999|WESTOVER|DR|03|28802
9639736553|963973655300000|00026|SYLVAN|AVE|03|28801
9639913672|963991367200000|00181|COURTLAND|PL|03|28806
9639907275|963990727500000|00012|CROSS|PL|03|28802
9639929252|963992925200000|99999|MORROW|ST|03|28802
9639738531|963973853100000|00101|WESTOVER|DR|03|28801
9639732955|963973295500000|00200|WESTOVER|DR|03|28701
9639757330|963975733000000|00345|PEARSON|DR|03|28801
9639737488|963973748800000|00103|WESTOVER|DR|03|28801
9639812766|963981276600000|99999|COURTLAND|PL|03|28802
9639759204|963975920400000|00372|PEARSON|DR|03|28801
9639830500|963983050000000|99999|WESTOVER|DR|03|28801
9639738999|963973899900000|99999|TACOMA|CIR|03|28701
9639736417|963973641700000|00159|WESTOVER|DR|03|28776
9639749090|963974909000000|00184|TACOMA|CIR|03|28801
9639759166|963975916600000|00364|PEARSON|DR|03|28804
9639748810|963974881000000|00314|WESTOVER|DR|03|28801
9639742035|963974203500000|00208|WESTOVER|DR|03|28801
9639747318|963974731800000|00235|WESTOVER|DR|03|28805
9649320262|964932026200000|00030|STARNES|AVE|03|30375
9639875261|963987526100000|00701|BROADWAY|ST|03|27611
9639739726|963973972600000|00154|TACOMA|CIR|03|28802
9639735339|963973533900000|99999|WESTOVER|DR|03|28778
9639739847|963973984700000|00176|TACOMA|CIR|03|28801
9639749469|963974946900000|00083|TACOMA|CIR|03|28801
9639927808|963992780800000|00036|RICHIE|ST|03|28801
9639925975|963992597500000|99999|JANE|ST|03|28802
9639749602|963974960200000|00257|WESTOVER|ALY|03|28730
9639912743|963991274300000|00186|COURTLAND|PL|03|28801
9639758815|963975881500000|99999|HIBRITEN|DR|03|50046
9639753062|963975306200000|00435|PEARSON|DR|03|28802
9639747915|963974791500000|00402|PEARSON|DR|03|28801
9639748555|963974855500000|00247|WESTOVER|ALY|03|27516
9649000224|964900022400000|00031|GREENLEE|AVE|03|28804
9639734970|963973497000000|00201|WESTOVER|DR|03|28801
9649022762|964902276200000|00033|MADISON|ST|03|28802
9649020095|964902009500000|99999|JERSEY|ST|03|28802
9649022017|964902201700000|99999|MORROW|ST|03|28802
9649022106|964902210600000|99999|MORROW|ST|03|28802
9649029441|964902944100000|00162|CHESTNUT|ST|03|28801
9639846326|963984632600000|00033|TACOMA|ST|03|28802
9649029084|964902908400000|00040|COURTLAND|AVE|03|28801
9649026693|964902669300000|00177|CHESTNUT|ST|03|30265
9639841814|963984181400000|00318|WESTOVER|DR|03|28801
9639851075|963985107500000|00320|PEARSON|DR|03|28704
9639856109|963985610900000|00101|SANTEE|ST|03|28801
9639857280|963985728000000|00450|MONTFORD|AVE|03|28801
9639851792|963985179200000|00028|MELBOURNE|PL|03|28801
9639845116|963984511600000|00042|TACOMA|ST|03|28801
9639836861|963983686100000|00070|ROSEWOOD|AVE|03|28801
9639851100|963985110000000|00326|PEARSON|DR|03|28801
9639850896|963985089600000|00036|MELBOURNE|PL|03|28801
9639839686|963983968600000|00016|HAWTHORNE|LN|03|28801
9639850134|963985013400000|00332|PEARSON|DR|03|28801
9639855455|963985545500000|00005|MELBOURNE|PL|03|28801
9639845000|963984500000000|00018|WESTOVER|DR|03|28801
9639856328|963985632800000|00460|MONTFORD|AVE|03|28804
9639847367|963984736700000|00023|TACOMA|ST|03|28730
9639853368|963985336800000|00008|MELBOURNE|PL|03|28801
9639905314|963990531400000|00006|COTTAGE|CT|03|28804
9639845005|963984500500000|00014|WESTOVER|DR|03|28801
9639915803|963991580300000|00164|COURTLAND|PL|03|28801
9639909024|963990902400000|00016|EAST|LN|03|28801
9639907200|963990720000000|00010|CROSS|PL|03|28801
9639905249|963990524900000|00004|COTTAGE|CT|03|28778
9639909175|963990917500000|00030|GREENLEE|AVE|03|28801
9639909106|963990910600000|00020|EAST|LN|03|28801
9639845617|963984561700000|99999|PEARSON|DR|03|28801
